DBMS	RUNID	QUERYNUM	UPPER_CARD	LOWER_CARD	UPPER_GEN	LOWER_GEN	UPPER_PLAN	LOWER_PLAN	UPPER_CQT	LOWER_CQT	UPPER_GEN_TXT	LOWER_GEN_TXT
pgsql	230	27	1690000	1680000	4	4	-4407683778812661380	-6165084751765210756	3670	3690	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	27	1770000	1760000	4	4	1545271067179118972	-6165084751765210756	3830	3905	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	27	1900000	1890000	4	4	-4407683778812661380	-6165084751765210756	4190	4230	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	27	1920000	1910000	4	4	-6165084751765210756	-4407683778812661380	4300	4215	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	27	1940000	1930000	4	4	-4407683778812661380	-4407683778812661380	4300	4260	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	28	470000	460000	4	4	3244289031882618880	-7438781248047883200	920	1255	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	28	960000	950000	4	4	-7438781248047883200	-8078796018759781664	2240	1765	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	29	50000	40000	4	4	2934772565951602044	6354964101696355068	70	50	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	29	210000	200000	4	4	6354964101696355068	2934772565951602044	305	295	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	29	330000	320000	4	4	2934772565951602044	241317653780616572	490	470	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	29	340000	330000	4	4	2892422147880110844	2934772565951602044	540	490	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	29	1780000	1770000	4	4	241317653780616572	241317653780616572	8115	7990	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	31	470000	460000	4	4	130424525843492416	3481643270204275200	590	560	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	31	890000	880000	4	4	130424525843492416	3481643270204275200	800	785	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	31	1660000	1650000	4	4	3481643270204275200	130424525843492416	1215	1165	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	31	1680000	1670000	4	4	3481643270204275200	130424525843492416	1225	1170	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	31	1820000	1810000	4	4	130424525843492416	3481643270204275200	1250	1290	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	31	2000000	1990000	4	4	3481643270204275200	130424525843492416	1405	1340	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	34	970000	960000	4	4	-6032256962645377792	-2618920493452382464	1680	1660	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	34	1480000	1470000	4	4	-6032256962645377792	-2618920493452382464	2485	2465	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	36	520000	510000	4	4	4515811902635014912	5474704064161241856	1865	1880	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	36	530000	520000	4	4	5474704064161241856	4515811902635014912	1900	1865	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	36	890000	880000	4	4	5474704064161241856	4515811902635014912	2175	2160	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	36	960000	950000	4	4	5474704064161241856	4515811902635014912	2237.5	2215	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	36	1030000	1020000	4	4	5474704064161241856	4515811902635014912	2290	2280	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	36	1050000	1040000	4	4	4515811902635014912	5474704064161241856	2310	2295	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	36	1110000	1100000	4	4	4515811902635014912	5474704064161241856	2355	2345	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	36	1130000	1120000	4	4	4515811902635014912	5474704064161241856	2380	2365	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	37	1750000	1740000	4	4	-4111799993449798912	-5532306938224257024	3245	3215	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	37	1780000	1770000	4	4	-5532306938224257024	-4111799993449798912	3295	3270	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	37	1880000	1870000	4	4	-4111799993449798912	-4111799993449798912	3470	3455	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	37	1960000	1950000	4	4	7869195338976137984	-4111799993449798912	3680	3590	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	440000	430000	4	4	7851443236480035104	6109620405495116288	910	900	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	730000	720000	4	4	-8002313231512780032	4792628882320651552	1470	1720	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	840000	830000	4	4	5690176712319399168	-6864534408448448256	1645	1625	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	860000	850000	4	4	-8002313231512780032	5690176712319399168	1685	1670	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	870000	860000	4	4	5690176712319399168	-8002313231512780032	1705	1685	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	910000	900000	4	4	-8002313231512780032	5690176712319399168	1785	1760	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	1090000	1080000	4	4	557542873155321600	557542873155321600	2235	2220	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	1120000	1110000	4	4	557542873155321600	1132243816978247424	2305	2720	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	38	1670000	1660000	4	4	2366874483434445568	557542873155321600	3460	3155	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	41	840000	830000	4	4	130424525843492416	3481643270204275200	725	715	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	41	850000	840000	4	4	3481643270204275200	130424525843492416	725	725	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	41	980000	970000	4	4	3481643270204275200	130424525843492416	790	780	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	41	1670000	1660000	4	4	130424525843492416	3481643270204275200	1075	1120	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	41	1730000	1720000	4	4	130424525843492416	3481643270204275200	1110	1145	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	41	1790000	1780000	4	4	3481643270204275200	130424525843492416	1180	1130	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	41	1950000	1940000	4	4	3481643270204275200	3481643270204275200	1265	1260	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	45	50000	40000	4	4	-4435749119089356032	-2066393482809691072	80	55	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	480000	470000	4	4	-1271196710050237184	9128666290020658688	1435	1435	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	550000	540000	4	4	8985211363034402048	8985211363034402048	1790	1785	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	560000	550000	4	4	9128666290020658688	8985211363034402048	1525	1790	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	570000	560000	4	4	8985211363034402048	9128666290020658688	1805	1525	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1450000	1440000	4	4	-5405326788409129728	-6876909037282546176	2360	2335	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1740000	1730000	4	4	4379119605375886592	-6876909037282546176	2450	2520	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1790000	1780000	4	4	4379119605375886592	-6876909037282546176	2490	2555	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1850000	1840000	4	4	4379119605375886592	-6338598836985522944	2540	2525	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	46	1940000	1930000	4	4	-5405326788409129728	-6876909037282546176	2650	2645	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	47	130000	120000	4	4	-1269006117269944320	711344309423200256	905	920	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	47	220000	210000	4	4	-1269006117269944320	711344309423200256	1055	1065	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	47	510000	500000	4	4	-7910051326560123616	6241170928234865440	1565	1500	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	47	560000	550000	4	4	-7910051326560123616	6241170928234865440	1625	1595	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	47	830000	820000	4	4	-3846385145589428992	5593637692847474432	1750	1745	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	47	1300000	1290000	4	4	5593637692847474432	7869195338976137984	2385	2375	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	48	1140000	1130000	4	4	-117844937325505156	-5814821201803965060	2685	2525	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	51	960000	950000	4	4	-1036501846241345632	-1036501846241345632	930	920	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	51	990000	980000	4	4	-1036501846241345632	3160042074072256000	945	940	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	51	1730000	1720000	4	4	-1036501846241345632	-1036501846241345632	1400	1390	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	51	1740000	1730000	4	4	3160042074072256000	-1036501846241345632	1355	1400	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	53	460000	450000	4	4	-4736784562174150944	-6179789494164617216	1030	1000	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	53	1720000	1710000	4	4	-6179789494164617216	-4789300127480653824	1985	1925	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	53	1800000	1790000	4	4	-4789300127480653824	-6179789494164617216	1990	2035	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	53	1850000	1840000	4	4	-6179789494164617216	-6179789494164617216	2090	2085	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	53	1860000	1850000	4	4	-4789300127480653824	-6179789494164617216	2040	2090	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	54	480000	470000	4	4	152968139869777408	-5567606240770670336	810	795	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	54	1070000	1060000	4	4	2924384655905143552	152968139869777408	1920	1700	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	54	2000000	1990000	4	4	-5750953190727932864	2924384655905143552	2840	2880	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	55	270000	260000	4	4	-2066393482809691072	-4435749119089356032	335	315	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	70000	60000	4	4	161008615081618944	-1941372403077444096	765	730	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1040000	1030000	4	4	161008615081618944	656867484988321536	1950	2095	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1070000	1060000	4	4	-7997016531430473984	161008615081618944	2390	1985	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1650000	1640000	4	4	-5926459452941821184	-7997016531430473984	3135	3170	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1670000	1660000	4	4	-4348743308793781184	-4348743308793781184	3102.5	3090	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1710000	1700000	4	4	-4348743308793781184	-5926459452941821184	3152.5	3210	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1740000	1730000	4	4	-5926459452941821184	-4348743308793781184	3270	3190	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1810000	1800000	4	4	-5926459452941821184	-4348743308793781184	3360	3277.5	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1840000	1830000	4	4	-3557103816662156224	-5926459452941821184	3405	3395	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1930000	1920000	4	4	-5926459452941821184	-3557103816662156224	3550	3530	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	57	1960000	1950000	4	4	-3557103816662156224	-3557103816662156224	3585	3560	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	58	30000	20000	4	4	-1387771688222074880	3244289031882618880	270	130	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	58	1200000	1190000	4	4	1093611053133586176	477259245144620096	2580	2530	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	59	110000	100000	4	4	1861538226927016192	-8588427621355839744	170	185	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	59	350000	340000	4	4	-8588427621355839744	1861538226927016192	685	565	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	61	130000	120000	4	4	-7565399631423067076	-8801500291024537732	500	510	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	61	500000	490000	4	4	-7565399631423067076	-8801500291024537732	900	920	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	62	20000	10000	4	6	6866338390089811452	3642511368779442978	10	0	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	230	63	420000	410000	4	4	5239958808609207740	-8400291577632723524	1260	1235	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	63	890000	880000	4	4	5239958808609207740	-8400291577632723524	1900	1870	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	63	980000	970000	4	4	-8400291577632723524	5239958808609207740	2010	2000	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	63	1680000	1670000	4	4	-8400291577632723524	-6260611304895257732	2985	2920	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	63	1730000	1720000	4	4	-6260611304895257732	-8400291577632723524	2985	3030	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	63	1990000	1980000	4	4	-8400291577632723524	-6260611304895257732	3395	3315	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	63	2000000	1990000	4	4	-8400291577632723524	-8400291577632723524	3420	3395	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	890000	880000	4	4	8613235306687568252	5059869588418938300	1565	1530	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	1680000	1670000	4	4	8613235306687568252	1976615355535701372	3405	3335	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	1770000	1760000	4	4	1976615355535701372	1976615355535701372	3605	3605	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	1800000	1790000	4	4	8613235306687568252	1976615355535701372	3770	3675	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	64	1960000	1950000	4	4	8613235306687568252	8613235306687568252	4242.5	4205	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	65	20000	10000	4	6	-4369347536188613892	5552648019280705698	10	10	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	230	65	110000	100000	4	4	-4369347536188613892	-4326997118117122692	120	150	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	66	1190000	1180000	4	4	-8909149258425864324	-4284422610053163652	6060	5525	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	67	830000	820000	4	4	8479971434163029248	9081105712877569280	1780	1620	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	67	1050000	1040000	4	4	9081105712877569280	-3142482502504108800	2155	2135	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	68	550000	540000	4	4	2856137029885638912	2360924358636520704	1110	1060	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	69	20000	10000	4	6	241317653780616572	617774557122406242	10	10	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	230	71	270000	260000	4	4	3481643270204275200	130424525843492416	465	500	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	71	490000	480000	4	4	3481643270204275200	130424525843492416	595	610	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	71	910000	900000	4	4	130424525843492416	3481643270204275200	830	820	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	71	1660000	1650000	4	4	3481643270204275200	130424525843492416	1255	1200	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	71	1790000	1780000	4	4	3481643270204275200	130424525843492416	1330	1275	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	74	260000	250000	4	4	8266659365384818976	-5001677679930013184	685	710	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	74	740000	730000	4	4	7329910982198337792	7329910982198337792	1180	1165	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	74	840000	830000	4	4	8266659365384818976	5314698700085963840	1615	1270	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	74	1780000	1770000	4	4	8467689805262669568	8467689805262669568	2490	2475	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	74	1790000	1780000	4	4	7329910982198337792	8467689805262669568	2555	2490	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	74	1840000	1830000	4	4	8467689805262669568	7329910982198337792	2575	2605	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	76	540000	530000	4	4	5474704064161241856	4379119605375886592	2390	2260	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	60000	50000	4	4	-1269006117269944320	711344309423200256	540	480	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	440000	430000	4	4	-1269006117269944320	711344309423200256	1125	1115	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	860000	850000	4	4	3261544771466926336	-3846385145589428992	2125	1885	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	940000	930000	4	4	-1715251034548937216	9203335206099014144	1875	1865	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1180000	1170000	4	4	7869195338976137984	9203335206099014144	2407.5	2325	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1380000	1370000	4	4	7869195338976137984	5593637692847474432	2735	2715	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1440000	1430000	4	4	7869195338976137984	5593637692847474432	2845	2820	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1670000	1660000	4	4	-3846385145589428992	3555665445207381248	3140	3130	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1700000	1690000	4	4	-3846385145589428992	3555665445207381248	3195	3180	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1740000	1730000	4	4	-3846385145589428992	3555665445207381248	3257.5	3245	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1910000	1900000	4	4	3555665445207381248	-3846385145589428992	3565	3540	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1950000	1940000	4	4	3555665445207381248	-3846385145589428992	3630	3605	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	1960000	1950000	4	4	-3846385145589428992	3555665445207381248	3705	3630	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	77	2000000	1990000	4	4	-3846385145589428992	3555665445207381248	3760	3747.5	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	440000	430000	4	4	-6007970959305625856	-5745072991983895488	1295	1305	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	450000	440000	4	4	-6007970959305625856	-6007970959305625856	1320	1295	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	520000	510000	4	4	580579383756975360	9109695645714902528	1480	1760	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	910000	900000	4	4	580579383756975360	-1525878285200959232	2545	2535	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	1280000	1270000	4	4	580579383756975360	-8743230706043068672	3785	3280	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	1290000	1280000	4	4	-8743230706043068672	580579383756975360	3340	3785	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	78	1650000	1640000	4	4	-7258124217847258048	-8743230706043068672	4415	4450	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	81	20000	10000	4	6	-4093155641650998596	5241680355237166786	355	345	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	230	82	20000	10000	4	6	6866338390089811452	3642511368779442978	10	5	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	230	83	730000	720000	4	4	1623826227716941088	-7804913052145353984	1155	1175	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	740000	730000	4	4	-7804913052145353984	1623826227716941088	1185	1155	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	760000	750000	4	4	1623826227716941088	-7804913052145353984	1170	1195	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	840000	830000	4	4	-8968066398644457984	-946559848440574464	1250	1230	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	1430000	1420000	4	4	-946559848440574464	-7804913052145353984	1650	1640	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	1670000	1660000	4	4	-8968066398644457984	-946559848440574464	1765	1820	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	1850000	1840000	4	4	-946559848440574464	-9166294037828535040	1935	1870	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	83	1890000	1880000	4	4	-946559848440574464	-9166294037828535040	1960	1895	Hash Join,Hash,Seq Scan	Hash Join,Hash,Seq Scan
pgsql	230	84	420000	410000	4	4	3866119346888958844	5059869588418938300	1325	1280	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	84	870000	860000	4	4	8171122708571163388	5059869588418938300	2205	2525	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	86	420000	410000	4	4	6850514676284817724	6504894464835268476	1695	1685	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	87	20000	10000	6	6	3491077224165871714	1318343663234355298	465	230	Hash Join,Hash,HashAggregate,Seq Scan	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	230	87	30000	20000	6	6	-8873177001074266014	3491077224165871714	490	465	Hash Join,Hash,HashAggregate,Seq Scan	Hash Join,Hash,HashAggregate,Seq Scan
pgsql	230	88	90000	80000	4	4	-7817796486637237508	-7817796486637237508	515	490	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	570000	560000	4	4	-5218301703271423684	8828606794529084	1080	1060	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	610000	600000	4	4	8828606794529084	-5218301703271423684	1150	1130	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	720000	710000	4	4	-5218301703271423684	8828606794529084	1377.5	1350	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	750000	740000	4	4	8828606794529084	-5814821201803965060	1435	1555	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	940000	930000	4	4	8828606794529084	-5218301703271423684	1865	1835	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
pgsql	230	88	970000	960000	4	4	8828606794529084	-5218301703271423684	1945	1920	Hash Join,Hash,Seq Scan,Sort	Hash Join,Hash,Seq Scan,Sort
