ITERNUM	U_TIME	S_TIME	PRTIME	METIME
282	16032	1	16033	16034
283	16032	1	16033	16036
284	16032	1	16033	16034
285	16033	0	16033	16034
286	16034	1	16035	16038
287	16040	0	16040	16040
288	16033	0	16033	16036
289	16034	0	16034	16036
290	16033	1	16034	16034
291	16032	2	16034	16037
292	16033	1	16034	16037
293	16034	0	16034	16034
294	16036	1	16037	16038
295	16038	1	16039	16041
296	16034	0	16034	16034
297	16034	0	16034	16037
298	16033	0	16033	16034
299	16034	0	16034	16037
300	16034	1	16035	16036
301	16034	0	16034	16034
302	16035	1	16036	16039
303	16038	1	16039	16042
304	16032	1	16033	16034
305	16034	0	16034	16037
306	16034	0	16034	16036
307	16033	0	16033	16034
308	16032	4	16036	16040
309	16033	0	16033	16035
310	16037	0	16037	16039
311	16037	0	16037	16039
312	16032	0	16032	16035
313	16035	0	16035	16036
314	16034	1	16035	16037
315	16032	1	16033	16035
316	16033	1	16034	16037
317	16033	1	16034	16037
318	16038	0	16038	16040
319	16036	0	16036	16038
320	16034	0	16034	16036
321	16033	0	16033	16034
322	16034	0	16034	16036
323	16032	1	16033	16034
324	16033	0	16033	16037
325	16034	0	16034	16036
326	16037	2	16039	16040
327	16034	1	16035	16037
328	16033	1	16034	16036
329	16033	1	16034	16034
330	16033	0	16033	16037
331	16034	0	16034	16036
332	16034	0	16034	16034
333	16034	0	16034	16036
334	16040	1	16041	16042
335	16033	0	16033	16034
336	16032	1	16033	16037
337	16031	1	16032	16035
338	16033	1	16034	16037
339	16033	1	16034	16036
340	16033	0	16033	16034
341	16034	1	16035	16037
342	16040	0	16040	16042
343	16033	0	16033	16034
344	16034	0	16034	16037
345	16034	1	16035	16036
346	16033	0	16033	16034
347	16032	2	16034	16037
348	16031	2	16033	16035
349	16038	1	16039	16041
350	16033	0	16033	16037
351	16031	1	16032	16035
352	16034	1	16035	16036
353	16033	1	16034	16037
354	16032	1	16033	16035
355	16033	1	16034	16036
356	16038	1	16039	16041
357	16033	1	16034	16037
358	16033	1	16034	16036
359	16034	0	16034	16036
360	16033	0	16033	16034
361	16035	0	16035	16036
362	16032	1	16033	16034
363	16036	2	16038	16042
364	16038	0	16038	16042
365	16032	0	16032	16035
366	16034	0	16034	16036
367	16033	1	16034	16037
368	16032	1	16033	16035
369	16033	0	16033	16036
370	16032	1	16033	16036
371	16039	0	16039	16040
372	16032	2	16034	16036
373	16033	0	16033	16035
374	16032	1	16033	16035
375	16033	1	16034	16037
376	16032	1	16033	16035
377	16032	1	16033	16036
378	16040	0	16040	16042
379	16034	0	16034	16034
380	16033	1	16034	16037
381	16033	1	16034	16036
382	16032	0	16032	16035
383	16034	0	16034	16036
384	16032	1	16033	16037
385	16037	0	16037	16039
386	16037	0	16037	16039
387	16033	0	16033	16034
388	16034	0	16034	16034
389	16034	0	16034	16036
390	16031	2	16033	16034
391	16033	1	16034	16036
392	16036	0	16036	16039
393	16038	0	16038	16040
394	16033	1	16034	16036
395	16032	1	16033	16036
396	16033	0	16033	16034
397	16033	0	16033	16037
398	16033	0	16033	16036
399	16033	0	16033	16035
400	16039	1	16040	16042
401	16033	0	16033	16034
402	16034	0	16034	16036
403	16034	0	16034	16037
404	16032	0	16032	16035
405	16032	1	16033	16036
406	16034	1	16035	16036
407	16038	1	16039	16040
408	16033	1	16034	16037
409	16033	1	16034	16036
410	16033	0	16033	16035
411	16033	0	16033	16037
412	16032	0	16032	16034
413	16031	1	16032	16034
414	16040	0	16040	16042
415	16032	1	16033	16035
416	16034	0	16034	16036
417	16033	1	16034	16036
418	16033	1	16034	16035
419	16033	0	16033	16037
420	16034	1	16035	16036
421	16038	1	16039	16041
422	16032	3	16035	16036
423	16034	0	16034	16037
424	16032	1	16033	16034
425	16032	2	16034	16036
426	16034	0	16034	16034
427	16034	0	16034	16036
428	16040	0	16040	16042
429	16034	0	16034	16034
430	16034	0	16034	16036
431	16034	0	16034	16036
432	16031	1	16032	16035
433	16030	2	16032	16036
434	16036	0	16036	16038
435	16037	1	16038	16039
436	16033	1	16034	16036
437	16034	0	16034	16037
438	16032	1	16033	16034
439	16033	0	16033	16036
440	16032	1	16033	16035
441	16037	1	16038	16040
442	16037	1	16038	16041
443	16033	0	16033	16035
444	16035	0	16035	16037
445	16033	1	16034	16037
446	16032	1	16033	16034
447	16034	0	16034	16036
448	16037	1	16038	16041
449	16036	1	16037	16037
450	16033	1	16034	16036
451	16033	0	16033	16034
452	16032	1	16033	16035
453	16033	0	16033	16036
454	16033	0	16033	16034
455	16038	1	16039	16041
456	16036	1	16037	16038
457	16033	1	16034	16034
458	16035	0	16035	16036
459	16033	0	16033	16037
460	16033	0	16033	16034
461	16033	1	16034	16036
462	16039	1	16040	16043
463	16035	0	16035	16036
464	16034	0	16034	16039
465	16031	1	16032	16035
466	16033	1	16034	16039
467	16033	1	16034	16036
468	16032	0	16032	16034
469	16040	0	16040	16043
470	16038	0	16038	16045
471	16033	0	16033	16038
472	16034	0	16034	16036
473	16033	1	16034	16036
474	16033	0	16033	16034
475	16033	1	16034	16036
476	16038	1	16039	16041
477	16032	2	16034	16035
478	16034	0	16034	16036
479	16031	2	16033	16035
480	16033	0	16033	16036
481	16034	0	16034	16037
482	16031	2	16033	16034
483	16040	0	16040	16042
484	16035	0	16035	16036
485	16032	1	16033	16035
486	16034	0	16034	16037
487	16033	0	16033	16036
488	16033	0	16033	16034
489	16034	0	16034	16036
490	16038	1	16039	16041
491	16034	0	16034	16037
492	16033	0	16033	16036
493	16032	1	16033	16034
494	16033	1	16034	16036
495	16032	2	16034	16036
496	16034	0	16034	16034
497	16040	0	16040	16042
498	16033	1	16034	16037
499	16033	0	16033	16034
500	16033	1	16034	16037
501	16035	0	16035	16036
502	16031	1	16032	16035
503	16033	1	16034	16037
504	16039	0	16039	16040
505	16035	0	16035	16037
506	16033	0	16033	16036
507	16031	2	16033	16035
508	16034	0	16034	16036
509	16033	2	16035	16036
510	16032	0	16032	16034
511	16040	0	16040	16042
512	16034	1	16035	16037
513	16034	0	16034	16034
514	16033	0	16033	16037
515	16033	0	16033	16034
516	16033	0	16033	16035
517	16034	0	16034	16037
518	16037	1	16038	16040
519	16036	0	16036	16038
520	16032	2	16034	16036
521	16033	1	16034	16034
522	16033	1	16034	16036
523	16033	1	16034	16036
524	16031	2	16033	16034
525	16038	0	16038	16041
526	16036	0	16036	16039
527	16032	1	16033	16034
528	16034	0	16034	16037
529	16033	1	16034	16034
530	16034	0	16034	16036
531	16034	0	16034	16037
532	16038	0	16038	16040
533	16035	0	16035	16038
534	16034	0	16034	16036
535	16033	0	16033	16035
536	16034	0	16034	16036
537	16032	0	16032	16037
538	16031	2	16033	16035
539	16039	1	16040	16043
540	16032	0	16032	16034
541	16032	2	16034	16034
542	16033	2	16035	16036
543	16033	0	16033	16034
544	16033	0	16033	16037
545	16040	0	16040	16042
546	16033	1	16034	16035
547	16032	2	16034	16037
548	16033	0	16033	16036
549	16033	0	16033	16034
550	16035	0	16035	16036
551	16035	1	16036	16038
552	16038	0	16038	16040
553	16034	0	16034	16036
554	16032	1	16033	16035
555	16032	1	16033	16034
556	16033	0	16033	16036
557	16033	0	16033	16035
558	16039	1	16040	16042
559	16034	0	16034	16036
560	16033	0	16033	16034
561	16034	0	16034	16036
562	16033	1	16034	16036
563	16033	0	16033	16034
564	16035	0	16035	16038
565	16039	1	16040	16042
566	16033	0	16033	16034
567	16034	0	16034	16036
568	16032	0	16032	16034
569	16034	1	16035	16036
570	16033	1	16034	16036
571	16039	0	16039	16040
572	16032	2	16034	16036
573	16033	1	16034	16036
574	16033	0	16033	16034
575	16033	1	16034	16036
576	16035	0	16035	16036
577	16033	1	16034	16036
578	16039	0	16039	16042
579	16032	1	16033	16034
580	16032	1	16033	16034
581	16034	0	16034	16036
582	16033	0	16033	16035
583	16033	1	16034	16036
584	16040	0	16040	16042
585	16034	1	16035	16036
586	16033	0	16033	16036
587	16033	1	16034	16036
588	16030	3	16033	16035
589	16034	0	16034	16036
590	16033	1	16034	16036
591	16039	0	16039	16041
592	16034	0	16034	16036
593	16033	0	16033	16034
594	16034	0	16034	16036
595	16034	0	16034	16036
596	16032	1	16033	16034
597	16037	0	16037	16039
598	16038	0	16038	16041
599	16033	0	16033	16034
600	16034	0	16034	16036
601	16035	0	16035	16036
602	16032	1	16033	16034
603	16033	1	16034	16036
604	16038	2	16040	16042
605	16033	0	16033	16035
606	16033	0	16033	16036
607	16033	0	16033	16034
608	16035	0	16035	16036
609	16035	0	16035	16036
610	16033	0	16033	16034
611	16040	0	16040	16042
612	16032	2	16034	16036
613	16032	1	16033	16035
614	16032	1	16033	16036
615	16033	1	16034	16035
616	16032	1	16033	16035
617	16039	0	16039	16041
618	16035	0	16035	16037
619	16030	3	16033	16034
620	16032	2	16034	16037
621	16032	0	16032	16034
622	16031	3	16034	16036
623	16034	0	16034	16036
624	16039	0	16039	16040
625	16032	1	16033	16037
626	16034	0	16034	16037
627	16033	1	16034	16034
628	16034	0	16034	16036
629	16033	1	16034	16036
630	16032	1	16033	16034
631	16039	1	16040	16043
632	16032	0	16032	16035
633	16033	1	16034	16036
634	16033	1	16034	16036
635	16033	0	16033	16034
636	16035	0	16035	16036
637	16038	0	16038	16041
638	16034	3	16037	16038
639	16033	1	16034	16036
640	16033	0	16033	16036
641	16034	0	16034	16034
642	16034	0	16034	16036
643	16032	0	16032	16034
644	16038	0	16038	16040
645	16034	1	16035	16038
646	16031	2	16033	16034
647	16033	0	16033	16036
648	16031	2	16033	16036
649	16033	0	16033	16034
650	16034	0	16034	16037
651	16039	1	16040	16043
652	16032	1	16033	16034
653	16032	2	16034	16036
654	16035	0	16035	16036
655	16031	1	16032	16035
656	16032	2	16034	16037
657	16037	0	16037	16037
658	16037	1	16038	16040
659	16034	0	16034	16036
660	16033	1	16034	16034
661	16033	1	16034	16036
662	16032	1	16033	16036
663	16038	0	16038	16040
664	16035	0	16035	16036
665	16033	1	16034	16036
666	16033	0	16033	16034
667	16032	1	16033	16036
668	16034	0	16034	16035
669	16038	0	16038	16040
670	16033	1	16034	16036
671	16031	1	16032	16034
672	16032	2	16034	16035
673	16033	1	16034	16036
674	16039	0	16039	16040
675	16034	1	16035	16038
676	16033	1	16034	16037
677	16031	2	16033	16034
678	16033	0	16033	16036
679	16031	2	16033	16036
680	16038	1	16039	16040
681	16032	1	16033	16036
682	16032	0	16032	16034
683	16033	0	16033	16034
684	16034	0	16034	16036
685	16033	2	16035	16035
686	16039	1	16040	16042
687	16031	2	16033	16036
688	16033	0	16033	16034
689	16032	1	16033	16036
690	16033	0	16033	16036
691	16039	0	16039	16039
692	16036	0	16036	16037
693	16034	1	16035	16036
694	16033	0	16033	16034
695	16031	2	16033	16036
696	16033	1	16034	16035
697	16040	0	16040	16042
698	16033	0	16033	16036
699	16033	0	16033	16034
700	16033	1	16034	16037
701	16033	1	16034	16035
702	16031	2	16033	16035
703	16041	0	16041	16042
704	16033	0	16033	16036
705	16033	0	16033	16034
706	16034	0	16034	16036
707	16033	0	16033	16034
708	16035	0	16035	16037
709	16039	0	16039	16041
710	16033	0	16033	16034
711	16031	2	16033	16037
712	16033	0	16033	16036
713	16033	0	16033	16034
714	16039	0	16039	16042
715	16035	1	16036	16038
716	16033	1	16034	16034
717	16034	0	16034	16036
718	16031	2	16033	16036
719	16031	0	16031	16034
720	16039	1	16040	16043
721	16032	0	16032	16034
722	16033	0	16033	16034
723	16034	0	16034	16035
724	16033	0	16033	16034
725	16031	3	16034	16036
726	16038	1	16039	16042
727	16032	0	16032	16034
728	16034	0	16034	16036
729	16033	1	16034	16036
730	16031	2	16033	16034
731	16033	1	16034	16036
732	16040	0	16040	16042
733	16031	2	16033	16035
734	16032	1	16033	16036
735	16033	0	16033	16034
736	16034	0	16034	16036
737	16034	1	16035	16038
738	16039	0	16039	16040
739	16033	1	16034	16036
740	16033	0	16033	16036
741	16031	2	16033	16034
742	16033	0	16033	16036
743	16036	2	16038	16041
744	16035	1	16036	16038
745	16033	0	16033	16036
746	16032	1	16033	16034
747	16032	0	16032	16035
748	16033	0	16033	16037
749	16034	3	16037	16040
750	16035	0	16035	16038
751	16034	1	16035	16036
752	16034	0	16034	16034
753	16034	0	16034	16036
754	16033	0	16033	16036
755	16038	0	16038	16040
756	16032	1	16033	16037
757	16034	0	16034	16036
758	16032	1	16033	16034
759	16031	2	16033	16036
760	16032	0	16032	16035
761	16038	1	16039	16040
762	16034	0	16034	16036
763	16032	0	16032	16034
764	16034	0	16034	16036
765	16034	0	16034	16035
766	16033	0	16033	16034
767	16039	1	16040	16042
768	16034	0	16034	16036
769	16032	0	16032	16034
770	16033	0	16033	16036
771	16033	1	16034	16036
772	16032	1	16033	16034
773	16039	1	16040	16043
774	16033	0	16033	16034
775	16034	0	16034	16035
776	16033	0	16033	16036
777	16032	0	16032	16034
778	16033	1	16034	16035
779	16039	1	16040	16042
780	16033	0	16033	16035
781	16033	1	16034	16037
782	16034	0	16034	16036
783	16030	2	16032	16034
784	16032	1	16033	16036
785	16040	0	16040	16040
786	16032	1	16033	16034
787	16033	1	16034	16036
788	16032	1	16033	16034
789	16033	0	16033	16036
790	16033	1	16034	16035
791	16037	1	16038	16040
792	16034	0	16034	16037
793	16035	0	16035	16036
794	16033	0	16033	16034
795	16034	0	16034	16036
796	16033	0	16033	16036
797	16038	1	16039	16040
798	16033	0	16033	16036
799	16032	0	16032	16035
800	16033	0	16033	16034
801	16031	2	16033	16036
802	16033	0	16033	16035
803	16038	2	16040	16043
804	16033	1	16034	16036
805	16032	0	16032	16034
806	16033	2	16035	16036
807	16033	1	16034	16036
808	16033	0	16033	16034
809	16040	0	16040	16042
810	16032	1	16033	16036
811	16031	2	16033	16034
812	16033	0	16033	16036
813	16032	0	16032	16034
814	16034	0	16034	16037
815	16039	2	16041	16042
816	16029	4	16033	16034
817	16034	0	16034	16036
818	16033	1	16034	16036
819	16033	0	16033	16033
820	16033	0	16033	16036
821	16041	0	16041	16042
822	16033	0	16033	16035
823	16034	0	16034	16036
824	16032	1	16033	16034
825	16033	0	16033	16034
826	16033	1	16034	16036
827	16038	1	16039	16040
828	16033	1	16034	16036
829	16033	0	16033	16036
830	16033	0	16033	16034
831	16033	1	16034	16036
832	16033	1	16034	16036
833	16039	1	16040	16040
834	16032	1	16033	16036
835	16034	0	16034	16036
836	16033	0	16033	16034
837	16034	0	16034	16037
838	16032	0	16032	16034
839	16040	0	16040	16043
840	16034	0	16034	16036
841	16033	0	16033	16035
842	16033	1	16034	16036
843	16034	0	16034	16036
844	16033	0	16033	16034
845	16040	0	16040	16042
846	16033	0	16033	16036
847	16034	0	16034	16034
848	16034	0	16034	16035
849	16033	0	16033	16034
850	16036	1	16037	16038
851	16038	0	16038	16041
852	16031	1	16032	16034
853	16032	1	16033	16036
854	16034	0	16034	16036
855	16032	0	16032	16034
856	16040	1	16041	16042
857	16034	0	16034	16036
858	16034	0	16034	16036
859	16037	0	16037	16042
860	16032	1	16033	16036
861	16037	1	16038	16040
862	16035	0	16035	16038
863	16033	0	16033	16034
864	16032	1	16033	16034
865	16034	0	16034	16036
866	16033	0	16033	16034
867	16038	1	16039	16042
868	16034	0	16034	16036
869	16032	1	16033	16034
870	16033	1	16034	16036
871	16033	0	16033	16036
872	16038	1	16039	16040
873	16035	0	16035	16038
874	16034	0	16034	16036
875	16031	1	16032	16034
876	16034	1	16035	16036
877	16030	2	16032	16034
878	16038	1	16039	16042
879	16033	0	16033	16035
880	16033	0	16033	16034
881	16033	0	16033	16036
882	16032	1	16033	16037
883	16039	0	16039	16041
884	16034	1	16035	16037
885	16034	0	16034	16035
886	16031	1	16032	16034
887	16032	2	16034	16036
888	16032	1	16033	16034
889	16039	1	16040	16040
890	16032	1	16033	16036
891	16033	0	16033	16033
892	16034	0	16034	16036
893	16034	0	16034	16037
894	16037	0	16037	16040
895	16035	1	16036	16037
896	16034	0	16034	16036
897	16033	0	16033	16034
898	16033	0	16033	16036
899	16033	1	16034	16036
900	16039	0	16039	16040
901	16033	0	16033	16036
902	16032	1	16033	16034
903	16033	0	16033	16034
904	16033	1	16034	16036
905	16037	0	16037	16037
906	16039	0	16039	16040
907	16033	1	16034	16036
908	16031	2	16033	16034
909	16034	0	16034	16036
910	16033	1	16034	16036
911	16038	0	16038	16041
912	16032	1	16033	16036
913	16034	0	16034	16036
914	16033	0	16033	16033
915	16034	0	16034	16036
916	16034	1	16035	16036
917	16039	1	16040	16043
918	16030	3	16033	16036
919	16032	0	16032	16034
920	16033	1	16034	16036
921	16034	0	16034	16036
922	16038	1	16039	16040
923	16035	0	16035	16037
924	16034	0	16034	16036
925	16031	2	16033	16034
926	16033	0	16033	16036
927	16033	1	16034	16036
928	16039	0	16039	16040
929	16034	0	16034	16036
930	16033	0	16033	16034
931	16034	0	16034	16036
932	16032	2	16034	16036
933	16034	2	16036	16037
934	16038	0	16038	16041
935	16033	1	16034	16036
936	16031	1	16032	16034
937	16033	0	16033	16036
938	16033	1	16034	16036
939	16038	1	16039	16040
940	16033	1	16034	16036
941	16033	0	16033	16034
942	16031	1	16032	16034
943	16033	1	16034	16036
944	16033	0	16033	16034
945	16039	0	16039	16042
946	16031	1	16032	16036
947	16032	1	16033	16034
948	16034	0	16034	16036
949	16034	0	16034	16036
950	16035	0	16035	16036
951	16039	0	16039	16041
952	16033	1	16034	16036
953	16033	0	16033	16034
954	16033	1	16034	16036
955	16031	2	16033	16034
956	16037	1	16038	16041
957	16033	0	16033	16037
958	16033	0	16033	16034
959	16034	0	16034	16035
960	16032	1	16033	16036
961	16032	1	16033	16034
962	16039	1	16040	16042
963	16033	1	16034	16035
964	16031	1	16032	16034
965	16033	0	16033	16036
966	16033	1	16034	16036
967	16033	0	16033	16036
968	16039	0	16039	16042
969	16031	1	16032	16034
970	16035	0	16035	16036
971	16032	2	16034	16036
972	16031	2	16033	16034
973	16039	1	16040	16042
974	16034	0	16034	16037
975	16032	0	16032	16034
976	16034	0	16034	16036
977	16034	0	16034	16036
978	16033	0	16033	16034
979	16039	0	16039	16043
980	16034	0	16034	16036
981	16032	1	16033	16034
982	16034	0	16034	16036
983	16031	1	16032	16034
984	16040	0	16040	16042
985	16034	1	16035	16037
986	16032	1	16033	16034
987	16033	0	16033	16036
988	16033	1	16034	16036
989	16032	1	16033	16034
990	16039	0	16039	16042
991	16031	3	16034	16036
992	16033	0	16033	16034
993	16033	1	16034	16036
994	16033	0	16033	16036
995	16036	2	16038	16040
996	16036	1	16037	16038
997	16033	0	16033	16034
998	16032	0	16032	16036
999	16035	0	16035	16036
1000	16033	0	16033	16034
