ALGRUNID	ITERNUM	U_TIME	S_TIME	PRTIME	ALL_U_TIME	ALL_S_TIME	ALL_MIN_FLT	ALL_MAJ_FLT	ALL_NIVCSW	ALL_NVCSW	ALL_CPU_COUNT	ALL_CPU_DELAY	ALL_BLKIO_COUNT	ALL_SWAPIN_COUNT	ALL_SWAPIN_DELAY	ALL_FREEPGS_COUNT	ALL_FREEPGS_DELAY	ALL_READ_BYTES	ALL_READ_CHAR	ALL_READ_SYSCALLS	ALL_WRITE_BYTES	ALL_WRITE_CHAR	ALL_WRITE_SYSCALLS
19060	123	96200	2	96202	192	21	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	124	96202	2	96204	196	16	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	125	96202	1	96203	186	26	1115	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19060	126	96199	4	96203	194	17	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	127	96204	2	96206	195	15	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	128	96203	2	96205	194	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	129	96203	1	96204	195	13	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	130	96198	6	96204	196	16	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	131	96204	2	96206	192	17	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	132	96199	3	96202	196	15	1115	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	133	96205	2	96207	192	19	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	134	96203	2	96205	194	17	1115	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	135	96203	2	96205	192	16	1120	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	136	96204	1	96205	194	18	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	137	96202	3	96205	192	19	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	138	96203	6	96209	190	19	1118	0	0	0	0	0	0	0	0	0	0	0	11480	23	53248	7	0
19060	139	96203	2	96205	190	20	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	140	96205	0	96205	194	16	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	141	96204	2	96206	194	13	1115	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19060	142	96202	4	96206	194	16	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	143	96203	3	96206	195	16	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	144	96201	4	96205	188	19	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	145	96204	2	96206	190	19	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	146	96205	3	96208	194	14	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	147	96203	2	96205	196	14	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	148	96201	4	96205	196	16	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	149	96204	2	96206	192	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	150	96200	5	96205	194	14	1114	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19060	151	96201	3	96204	194	19	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	152	96202	2	96204	190	19	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	153	96202	3	96205	188	21	1120	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	154	96199	5	96204	194	16	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	155	96201	2	96203	192	18	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	156	96204	1	96205	194	15	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	157	96200	4	96204	194	16	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	158	96202	3	96205	192	16	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	159	96202	5	96207	192	18	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	160	96203	0	96203	196	17	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	12288	0	0
19060	161	96203	1	96204	192	17	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	162	96202	2	96204	196	17	1121	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	163	96204	1	96205	192	18	1120	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	164	96202	3	96205	194	14	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	165	96199	5	96204	194	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	166	96202	3	96205	197	16	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	167	96200	3	96203	190	19	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	168	96203	2	96205	197	16	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	169	96205	1	96206	190	19	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	170	96203	2	96205	196	14	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	171	96201	1	96202	194	20	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	172	96203	4	96207	192	17	1121	0	0	0	0	0	0	0	0	0	0	0	11480	23	36864	0	0
19060	173	96202	2	96204	194	18	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	174	96205	3	96208	192	21	1117	0	0	0	0	0	0	0	0	0	0	0	11480	20	32768	0	0
19060	175	96205	2	96207	188	25	1117	0	0	0	0	0	0	0	0	0	0	0	11480	23	53248	7	0
19060	176	96201	2	96203	195	15	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	177	96205	0	96205	186	26	1114	0	0	0	0	0	0	0	0	0	0	0	11480	20	12288	0	0
19060	178	96203	4	96207	194	16	1116	0	0	0	0	0	0	0	0	0	0	0	11480	23	16384	0	0
19060	179	96204	1	96205	194	17	1116	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
19060	180	96199	4	96203	194	17	1120	0	0	0	0	0	0	0	0	0	0	0	11480	20	16384	0	0
